Name	SMILES	ClusterNumber
138805762	COc1nc2ccc([C@](O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1OCC(F)(F)F	30
58267776	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccncc4)c3)c2cc1OC	31
121303325	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	32
124081265	NC(=O)c1ccc(-n2cccc2Cc2ccccc2)cc1NC1CCC(O)CC1	33
57398458	O=C(NCCN1CCCCC1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	34
44392444	O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1	35
15024097	Cc1cnccc1-c1ccc(CO[C@@H]2CC[C@H](N3CCCCCC3)[C@H]2OC/C=C\CCC(=O)O)cc1	36
137660611	O=C1C[C@@H]2CS[C@]3(C(=O)Nc4cccc(Br)c43)[C@H](c3ccc(Br)cc3)[C@H]2CN1c1ccc(F)cc1	37
137643923	Cc1cc(COc2cc(C(=O)N3CCC[C@H](N)C3)nn2-c2ccc(C#N)cc2)on1	38
127052283	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1OC	39
3037233	CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1	40
53340563	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1	41
56681968	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	42
10529943	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCc1ccc(C)cc1	43
90644544	O=C(OC[C@H](C1CCNCC1)n1c(-c2ccccc2)nc2ccccc21)C1CCN(c2nc3ccccc3n2Cc2ccccc2)CC1	44
73292904	c1ccc(Cn2c(-c3ccc(OC[C@H](C4CCNCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1	45
118021602	COc1nc2ccc(C(O)(c3cnc(C)n3C)c3cnc(C)n3C)cc2c(Cl)c1OCC1CC1	46
134590099	Nc1ncc(-c2cn(C34CC(N5CCOCC5)(C3)C4)c(C3CC3)n2)cc1OC(F)(F)F	47
121426215	Cc1c(Cc2c(CO)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	48
82146	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	49
16114402	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2)cc1	50
3343	CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1	51
49864936	COCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21	52
44570306	CCCCc1nc2cc(S(=O)(=O)O)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	53
44274585	COc1ccc(CN(CCN(C)CCCCCCCCNC(=O)c2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)c2ccccn2)cc1	54
14761787	CC(=O)N1CCCC[C@H]1C#CCN1CCCC1	55
24890758	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCCN5CCOCC5)ccc34)cc2)no1	56
44420971	NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](CC(=O)O)Cc2ccc(CP(=O)(O)O)cc2)CCN(C(=O)OCc2ccccc2)CC1)C(=O)NCCCc1ccc2ccccc2c1	57
54669764	O=C(CCCCCNC(=O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(c4cccs4)C=CC2=C3)cc1)NCCOCCOCCNC[C@H](O)COc1cccc2ccccc12	58
10336393	CCCC#CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21	59
44374605	CCCCC/C=C/Cc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21	60
138805854	COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCC1CCOCC1	61
138805707	COc1nc2ccc([C@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1CC1CCOCC1	62
58267858	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(F)F)nn4-c4ccccc4)c3)c2cc1OC	63
58267760	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c2cc1OC	64
118021909	COc1nc2ccc(C(O)(c3cnnn3C)C3CN(C(C)=O)C3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1	65
155547340	CC(=O)C1=C(O)C=C2Oc3c(-c4csc(N/N=C/c5ccc(O)cc5)n4)c(O)c(C)c(O)c3[C@@]2(C)C1=O	66
126508306	CCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Sc1ccccc1	67
57396534	Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)CCCCN)CC5)CCOCC4)c3Cl)c2n1	68
44586429	COc1ccccc1N1CCN(CC(O)CN2C(=O)N(C)C(=O)C2(c2ccccc2)c2ccccc2)CC1	69
56667183	CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCCCC5)c4)ccc3F)c2)CCN1	70
44438865	CCCc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1	71
10463818	Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=O)C[C@@H](N)CCCCN(C)C)CC4)c3Cl)c2n1	72
11605814	CNc1cccc(NC(=O)CN2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1	73
9807403	CS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	74
44392347	O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCC(F)(F)CC1	75
135079	COc1ccc(CCNCC(O)COc2ccc(-c3nc(-c4cccs4)c[nH]3)cc2)cc1OC	76
54761157	CCN1CCC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1	77
137657911	O=C1c2cc(F)ccc2NC(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1	78
137655036	Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)cc1	79
46886611	Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O	80
127052336	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccc(F)cc1	81
75203029	Clc1ccccc1C1CC(c2cccc(Br)c2)Nc2nnnn21	82
15098755	C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](O)[C@@H](OC(=O)NCCCCNC(=O)CCc1ccc(O)cc1)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C	83
44424581	CCCC[C@H](C)NC[C@@H](O)c1cc(O)cc(O)c1	84
118021869	Cc1ccc(C(O)(c2ccc3nc(Cl)c(CC(F)(F)F)c(Cl)c3c2)c2cnnn2C)c(C)n1	85
138805846	Cn1cncc1[C@](O)(c1ccc(C(F)(F)F)nc1)c1ccc2nc(N3CCC3)c(CC(F)(F)F)c(Cl)c2c1	86
118023309	COc1nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1	87
126509009	CCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1SC1CCCCC1	88
71583889	c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCCC4)n3)ccc2c1	89
44411162	COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCCC2)c1	90
11542079	Cc1ccccc1-c1nc(CCC23CC4CC(CC(C4)C2)C3)c(C(=O)Nc2cccc(C(=O)O)c2)[nH]1	91
70696207	N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CC3CCCCC3N2C(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@H](CO)NC(=O)[C@H](Cc2cccs2)NC(=O)CCCNC1=O	92
14514737	O=C(NCCCOc1cccc(CN2CCCCC2)c1)Nc1cccc(Cl)c1	93
129319	CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1	94
11726167	N=C(NCCCc1cnc[nH]1)NCCC(c1ccccc1)c1ccccn1	95
11166541	CC[N+]1(C)C2CCC1CC(CC(C#N)(c1ccccc1)c1ccccc1)C2	96
72548703	CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12	97
91935772	CO[C@H]1C=CC=C(C)C(=O)Nc2cc(O)c(N=CCN3CCC3)c(c2O)C[C@@H](C)C[C@H](OC)[C@H](OC)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O	98
137640450	O=C1c2cc(F)ccc2NC(c2ccccc2F)N1CCOc1ccc(-c2nc3ccccc3n2Cc2ccncc2)cc1	99
10649452	COc1ccc(CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(CC(=O)O)cc2)NC(C)=O)cc1	100
137634485	O=C1c2ccccc2NC(c2ccccc2F)N1CCN1CCC(CN2C(=O)c3ccccc3NC2c2ccccc2F)CC1	101
137637420	Cc1ccc(S(=O)(=O)N(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1	102
44479806	O=C(C[C@H]1C/C=C/CCCC(=O)O[C@@H](c2ccccc2)CNC1=O)NCc1ccc(Cl)cc1	103
73351632	NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)O)cc1	104
73345529	CC(C)[C@H](NC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O	105
75203160	Fc1ccc(Br)c(F)c1[C@H]1C[C@@H](c2cccc(Br)c2)Nc2nnnn21	106
118714157	COc1ccc(-c2cnc3snc(NC(=O)C4CCCCC4)c3c2)cc1OC	107
5287799	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1	108
57384258	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCOCC5)C4)cc3)nn3cccc23)n[nH]1	109
44431580	CC(=O)N1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	110
19875370	O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccccc2)co1	111
44347083	CSCC[C@@H]1NC[C@@H](CC(C)C)NC(=O)CCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCC(N)=O)NC1=O	112
3047497	CC(C)NCC(O)COc1ccc(CCOCC2CCC2)cc1	113
44295009	CCOC(=O)/C=C1\CC(CC)(CC)CC(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	114
138805881	COc1nc2ccc([C@@](O)(c3ccc(C#N)cc3)c3cncn3C)cc2c(Cl)c1OCC1CC1	115
138805870	COc1nc2ccc([C@@](O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(C#N)c1OCC(F)(F)F	116
138805789	COc1nc2ccc([C@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1	117
138805758	COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1OC(C)C	118
138805754	COc1nc2ccc([C@@](O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1OC(C)C	119
58267744	COCCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)F)no4)c3)c2cc1OC	120
44243350	COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OCCCN1CCS(=O)(=O)CC1	121
58267954	COCCOc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC	122
118797816	COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C)c21	123
134601003	CC(C)Cc1nc(-c2cnc(N)c(OC(F)(F)F)c2)cn1C12CC(N3CCOCC3)(C1)C2	124
136215709	Cc1c(Cc2c(CO)nc3c(-c4ncc[nH]4)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	125
121301947	CC[C@@H](NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)C(=O)O)o3)nc2CC2CCC2)c(C(F)F)c1F)C(F)(F)F	126
136215477	C[C@H](NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)OC=O)o3)nc2CC2CCC2)c(OC(F)(F)F)c1)C(F)(F)F	127
52945953	CCCc1nc2ccccc2n1CC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	128
124081255	NC(=O)c1ccc(-n2cccc2-c2ccccc2)cc1NC1CCC(O)CC1	129
71209091	CN1CCC(c2ccc(Nc3ncc(C(F)(F)F)c(CCc4ccccc4CC(N)=O)n3)cc2)CC1	130
60164481	CN1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(CCc4ccccc4CC(N)=O)n3)cc2)CC1	131
70817158	COc1ccc2c(c1)CC[C@@H]2NC(=O)COc1cc(C)c2c(C3CC3)nn(C)c2n1	132
118022549	COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCc1nccs1	133
155526985	O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1-c1ccccc1)c1ccc(-c2nnc(-c3ccccc3)o2)cc1	134
126508314	CCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)C1CCCCC1	135
126507531	CCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1SCc1ccccc1	136
25026772	COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3ccc(Cl)cc3)ccc2n1	137
71583990	O=C(C1CC1)N1CCC[C@@H](Nc2nccc(-n3c(-c4ccc5ccccc5c4)nc4ccccc43)n2)C1	138
71624427	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F	139
91900376	CO[C@H]1O[C@H](CNC(=O)CN(CCc2ccccc2)C(C)=O)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-]	140
10463883	Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)C[C@@H](N)CCCN(C)C)CC5)CCCC4)c3Cl)c2n1	141
10815228	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CCl)c3)nc(N)c2cc1OC	142
10017821	S=C(NCCCCc1cnc[nH]1)NCCc1ccccc1	143
10003410	N=C(NCCCc1cnc[nH]1)NCCC(c1ccc(Br)cc1)c1ccccn1	144
44365718	COc1ccccc1CNCCCCCCNCCCCCCCCCCCCCNCCCCCCNCc1ccccc1OC	145
13621680	COc1ccc(CCNCC(O)COc2ccc(-c3ncc(Cl)[nH]3)cc2)cc1OC	146
15578592	CCOC(=O)CCNCC(O)COc1ccccc1C	147
44211277	CCCCN(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)c1ncnc2ccc(C(=O)O)cc12	148
44294822	CCCCN(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)c1ncnc2c1nc(C)n2C	149
59456102	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1	150
91930153	Cc1cc(Oc2c(I)cc(Cc3[nH]c(=O)[nH]c3O)cc2I)ccc1O	151
44425543	CC(C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)COc1ccc2ccccc2c1)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1COC(=O)NC(C)(C)C)[C@H](C)O	152
91929098	CO[C@H]1C=CC=C(C)C(=O)Nc2cc(O)c(N3CCC3)c(c2O)C=C(C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O	153
132085608	CC(=O)N1CCN(c2ccc([C@H]3CN([C@H]4CCc5cccc(F)c54)C[C@@H]3N(C)C)cc2)CC1	154
14016355	CCCn1c(=O)n(CCc2ccc(N)c(I)c2)c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)nc21	155
11632075	Cn1cncc1C(O)(c1ccncc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1	156
44450120	COc1ccc(NC(=O)CCCCCCCSc2nnc(Cc3nn(C)c(=O)c4ccccc34)n2C)cc1	157
73348553	NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1	158
44318775	CS(=O)(=O)N[C@@H](CNC(=O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2)C(=O)O	159
44442833	O=C(Nc1ccc(F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1	160
118735627	O=C(NCc1ccc(-c2cc(C(=O)O)nn2-c2ccc(Cl)c(Cl)c2)cc1)c1ccc(Br)cc1	161
118735638	O=C(O)c1cc(-c2ccc(C(=S)NCc3ccc(-c4ccc(C(=O)O)o4)cc3Cl)cc2)n(-c2ccc(Cl)c(Cl)c2)n1	162
11351766	Cc1cnc2n1C(C)(Cc1ccc(Br)cc1)C(=O)N2c1cc(Cl)cc(Cl)c1	163
44396889	C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)N3CCCCC3)n21	164
10699624	COc1ccc(CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(NC(=O)C(=O)O)cc2)NC(=O)Cc2cccc3ccccc23)cc1	165
56671935	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5ccc(F)cc5F)C4)cc3)nn3cccc23)n[nH]1	166
11800240	O=C(O)CCCC/C=C(\c1ccc(-c2nc(C(=O)NCCOCc3ccccc3)co2)cc1)c1cccnc1	167
44301139	O=C(O)CCCC/C=C(\c1cccnc1)c1ccccc1C1=N[C@@H](C(=O)NCCCCC2CCCCC2)CO1	168
10716115	COC(c1ccc2c(c1)C(C)(C)CCC2(C)C)c1ccc2cc(C(=O)O)ccc2c1	169
10526098	O=C(O)c1cccc2c(=O)cc(-c3cccc(/C=C/c4ccc5ccccc5n4)c3)oc12	170
9950957	CCc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	171
10481731	CCCn1c(=O)c2[nH]c(C3CCCCC3)nc2n(CCCCC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O	172
91933942	COc1cc(OC)c2c(c1)N(c1ccc3ncc(-c4cnn(C)c4)nc3c1)CCN(C(C)C)C2	173
138805760	COc1nc2ccc([C@](O)(c3sc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OC(C)C	174
138805747	COc1nc2ccc([C@@](O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OCCN(C)C	175
118025581	CC(C)Oc1c(Cl)nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c1Cl	176
138805711	COc1nc2ccc([C@@](O)(c3cncn3C)C3CCN(S(C)(=O)=O)CC3)cc2c(Cl)c1CC1CCOCC1	177
44243262	COc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)ncnc2cc1OCCN1CCC(CO)CC1	178
121303142	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	179
134590094	CN1CCN(C23CC(n4cc(-c5cnc(N)c(OC(F)(F)F)c5)nc4C4CC4)(C2)C3)CC1	180
121426379	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCCC1	181
121426615	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C	182
121302142	CC[C@H](NS(=O)(=O)c1ccc(-c2sc(-c3noc(CC(C)(C)C(=O)O)n3)nc2CN2CCC(F)(F)[C@@H]2C)c(C(F)F)c1F)C(F)(F)F	183
129626989	CCc1nc2ccccc2n1CC(=O)c1cccc(S(N)(=O)=O)c1	184
129626987	CCc1nc2ccccc2n1CC(=O)c1ccc(S(N)(=O)=O)cc1	185
78319190	Cc1nc2ccccc2n1CC(=O)c1ccc(S(N)(=O)=O)c(Cl)c1	186
77890273	O=C(NC1CCCN(Cc2ccccc2F)C1)c1ccc2[nH]nc(-c3ccc4c(c3)CCO4)c2c1	187
72696079	CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1	188
24776259	CNC(=S)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](CO)O[C@@H](OC)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H]1O	189
46836255	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(CC)c(=O)[nH]1	190
118022419	COc1nc2ccc(C(O)(c3cnc(C)n3C)C3CCOCC3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1	191
118022852	COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)C3CN(C(C)=O)C3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1	192
155554696	COc1cccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)c1	193
7568545	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O	194
146020567	O=C1N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)cc1	195
155523363	CC1(C)C(N)=Nc2cc(OCCCCN3Cc4ccc(OCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC3CC3)cc21	196
126509299	CCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)c1ccccc1	197
155542468	NC(=O)c1cccc(CN(CC[C@H](N)C(=O)O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1	198
