Cc1ccc(cn1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C 9936768
CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(Cc2ccccc2)n1 11731112
CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)C1CCCCC1 11005825
CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1cccc(N)c1 10896702
CC(=O)Nc1cccc(c1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C 11060841
CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccc(N)cc1 10256389
CC(=O)Nc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C 11731461
COc1ccc(cn1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C 10165915
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCS(=O)CC2)c2ccccc12)C(C)(C)C 9850770
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCCCC2)c2ccccc12)C(C)(C)C 11049675
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCNCC2)c2ccccc12)C(C)(C)C 11731102
C[C@H]1CN(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)C[C@@H](C)O1 10875363
C[C@H]1CN(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)C[C@H](C)O1 11731370
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCSCC2)c2ccccc12)C(C)(C)C 10143733
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCc2cccnc2)c2ccccc12)C(C)(C)C 11103319
COc1ccc(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)cc1OC 10303645
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCn2ccnc2)c2ccccc12)C(C)(C)C 10301047
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1 3973
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O 5280343
Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O 5281672
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 44259
NCC(=O)NS(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 9909127
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc1 16113695
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CN)cc1 16114404
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CN)c(OC)c1 16113002
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](N)Cc2ccccc2)cc1 23648239
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2)cc1 16113371
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2)cc1 16113372
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2)cc1 16114293
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2)cc1 16114402
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2)c(OC)c1 16113003
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2)c(OC)c1 16113001
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCNC2)cc1 23648245
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C2CCCCN2)c(OC)c1 23644736
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCCN2)cc1 16114403
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCCN2)cc1 16113370
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCCN2)cc1 15945877
COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C2CNCCN2)c(OC)c1 23644737
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C2CCOCC2)cc1 23648258
CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(O)=O 104787
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO 5462471
Nc1nc(NCCc2ccc(O)cc2)nc2nc(nn12)-c1ccco1 176407
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1 5265
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(N)=S)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776258
CNC(=S)N[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](OC)O[C@@H]2CO)[C@@H]1O 24776259
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NCC=C)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776260
CCCCNC(=S)N[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](OC)O[C@@H]2CO)[C@@H]1O 24776261
CCN(CC)C(=S)N[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](OC)O[C@@H]2CO)[C@@H]1O 24776262
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NCCO)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776263
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NCCCO)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776264
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)Nc3ccccc3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776265
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NCc3ccccc3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776266
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NCc3cccnc3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 11948679
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)NC3CCCCC3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776267
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=S)N3CCOCC3)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 24776268
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1NC(C)=O 10992961
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OS(O)(=O)=O 24776270
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OP(O)=O 24776271
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OP(O)(O)=O 24776272
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OP(O)(=O)OCc1ccccc1 24776273
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OC(C)=O 24776274
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1OCc1ccccc1 24776275
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1O 24776276
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O 10036019
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1OS(O)(=O)=O 24776277
CCCCCCCCCC([O-])=O 4678093
CCCCCCCCCCCC([O-])=O 4149208
CCCCCCCc1ccc(cc1)C([O-])=O 22045784
CCCCCC\C=C\c1ccc(cc1)C([O-])=O 24860408
CCCCCCCOc1ccc(cc1)C([O-])=O 22173981
CCCCCCCOc1ccc(CC([O-])=O)cc1 24860409
CCCCCCCOc1ccc(cc1O)C([O-])=O 54748973
CCCCCCCOc1ccc(cc1OC)C([O-])=O 24860412
CCCCCCCOc1ccc(cc1[N+]([O-])=O)C([O-])=O 24860413
CCCCCCCOc1ccc(cc1Cl)C([O-])=O 24860415
CCCCCCCOc1cccc(c1)C([O-])=O 24860417
OC(=O)CS(=O)c1ccc2-c3ccccc3C(=O)c3cccc1c23 226105
[O-][N+](=O)c1cc2C(=O)c3ccccc3-c2cc1[N+]([O-])=O 281255
OC(=O)CSc1nnc2c3ccccc3c3ccccc3c2n1 332060
Nc1nc(Sc2ccc([N+]([O-])=O)c3nonc23)c2[nH]cnc2n1 3246652
CC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC=C1[C@@]3(C)CC[C@H](O)C[C@]33C=C[C@]21C(C3C(O)=O)C(O)=O 222819
CC(=O)Nc1cc2C(=O)c3ccccc3-c2cc1[N+]([O-])=O 3623732
[O-][N+](=O)c1cc2C(=O)c3ccccc3-c2c(c1)[N+]([O-])=O 244578
[O-][N+](=O)c1cc2C(=O)c3cc(F)ccc3-c2cc1F 245500
[O-][N+](=O)c1ccc-2c(c1)C(=O)C(=O)c1ccccc-21 94860
[O-][N+](=O)c1ccc(Sc2cccc[n+]2[O-])c2nonc12 313619
Cn1cc(nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F 2685
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N 123686
CC(C)NCC(O)COc1ccc(NC(C)=O)cc1 4883
O[C@H](CNCCNC(=O)N1CCOCC1)COc1ccc(O)cc1 6604049
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1 2405
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1 60657
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1 2249
O[C@H](CNCCOc1ccc(OCC(O)=O)cc1)COc1ccccc1 6604779
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O 1978
COCCc1ccc(OCC(O)CNC(C)C)cc1 4171
CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12 2687
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O 3869
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12 2585
CC(C)NCC(O)c1ccc2ccccc2c1 4930
CC(C)NCC(O)COc1cccc2ccccc12 4946
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1 5253
CC(C)NCC(O)COc1ccccc1CC=C 2119
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1 2475
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12 39147
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1 5478
CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12 3682
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1 2083
CC(C)(C)NCC(O)c1cc(O)cc(O)c1 5403
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1 5152
C[C@H](Cc1ccc2OC(Oc2c1)(C(O)=O)C(O)=O)NC[C@H](O)c1cccc(Cl)c1 5486546
CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1 91369525
Oc1cc(ccc1Cl)-c1[nH]c(nc1-c1ccncc1)-c1ccccc1 9950176
CC(COc1nccc(n1)-c1nc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1)N(C)C 91896047
CC(C)(CN)c1nc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1 91501740
O=NC1CCc2cc(ccc12)-c1[nH]c(nc1-c1ccncc1)C1CCNCC1 73010396
COCCN1CCC(CC1)c1nc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1 91203188
O=NC1CCc2cc(ccc12)-c1[nH]c(CN2CCOCC2)nc1-c1ccncc1 90747418
O=NC1CCc2cc(ccc12)-c1[nH]c(nc1-c1ccncc1)C(=O)NCCN1CCOCC1 90709673
CN(C)Cc1cccc(NC(=O)c2nc(c([nH]2)-c2ccc3C(CCc3c2)N=O)-c2ccncc2)c1 91896048
CN(C)CCOc1ccc(cc1)-c1cc(c(o1)-c1ccncc1)-c1ccc2C(CCc2c1)N=O 90803372
CN(C)CCOc1ccc(cc1)-c1cc(c([nH]1)-c1ccncc1)-c1ccc2C(CCc2c1)N=O 91336164
CN(C)CCOc1ccc(cc1)-c1cc(c(o1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1 90842208
CN(C)CCOc1ccc(cc1)-c1cc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1 90799884
O=NC1CCc2cc(ccc12)-c1cc(oc1-c1ccncc1)C1CCNCC1 91126317
COCCN1CCC(CC1)c1cc(c(o1)-c1ccncc1)-c1ccc2C(CCc2c1)N=O 91427294
CN(C)CCNC(=O)c1cc(c(o1)-c1ccncc1)-c1ccc2C(CCc2c1)N=O 91391208
O=NC1CCc2cc(ccc12)-c1cc(CN2CCOCC2)oc1-c1ccncc1 91593400
Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1 449241
NC(N)=NCCC[C@@H](NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(N)=O 25141061
NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190765
NC(N)=NCCC[C@@H](NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(N)=O 25190766
Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)C(=O)NCCCCCC(O)=O 25190772
NC(=O)CCCNC(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190773
NC(=O)CCCCCNC(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190774
NCCCC[C@@H](NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(N)=O 25190775
NCCNC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190776
NCCCNC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190777
NCCCCNC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190778
Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)C(=O)NCCCCCC(=O)NCCO 25190779
Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)C(=O)NCCCCCC(=O)NCc1ccccc1 25190780
NC(=O)[C@@H](Cc1ccc(cc1)C(=O)c1ccccc1)NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 25190782
NC(N)=NCCC[C@@H](NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCNC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(N)=O 25190786
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1 53805115
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(O)=O)cc1)c1nc2ccccc2o1 16058623
CCCCCCCN(CCc1ccc(O[C@@](C)(CC)C(O)=O)cc1)c1nc2ccccc2o1 16058624
ONC(=O)N1C[C@H]2O[C@@H](C1)[C@@H](O2)C(=O)NCc1ccc(cc1)-c1ccccc1 11987860
CCOC(=O)C1CCN(CC1)C(=O)NO 25263503
CCC(C(=O)Nc1ccncc1)c1ccccc1 427060
O=C(Nc1ccncc1)C1c2ccccc2Oc2ccccc12 659939
CC1CCC(CC1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1 16478638
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3cccnc3)c2c1 4434869
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3cccnc3C)c2c1 42618093
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCc3ccncc3)c2c1 4963667
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NC(C)c3ccncc3)c2c1 42618094
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccccn3)c2c1 1075688
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCc3ccc(nc3)C(F)(F)F)c2c1 42618095
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCc3ccc(Cl)nc3)c2c1 42618096
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCc3cccnc3)c2c1 4295
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCc3cccc(Cl)c3)c2c1 42618097
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCC(C)c3ccccc3)c2c1 42618098
COCCNC(=O)[C@@H]1CCCN1C(=O)CCc1ccc(Cl)cc1 42618101
Clc1ccc(CCC(=O)N2CCC[C@H]2C(=O)NCc2cccs2)cc1 42618102
CCCNC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1 42618104
O=C(CC(c1ccccc1)c1ccccc1)N1CCC[C@H]1C(=O)NCc1cccs1 42618106
O=C(CC1CCCCC1)N1CCC[C@H]1C(=O)NCc1cccs1 42618110
CCCNC(=O)[C@@H]1CCCN1C(=O)CC1(O)c2ccccc2-c2ccccc12 42618112
COCCNC(=O)[C@@H]1CCCN1C(=O)CC1(O)c2ccccc2-c2ccccc12 42618113
OC1(CC(=O)N2CCC[C@H]2C(=O)NCc2cccs2)c2ccccc2-c2ccccc12 42618114
O=C(Cc1ccc2OCOc2c1)N1CCC[C@H]1C(=O)NCc1cccs1 42618118
CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccc(Cl)cc1 42618119
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccc(Cl)cc1 42618120
COCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccc(Cl)cc1 42618121
N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccs1 42618122
CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1 42618123
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1 25271577
COCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1 42618124
N[C@H](C(c1ccccc1)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccs1 42618125
CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1 42618126
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1 42618127
COCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1 42618128
N[C@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1cccs1 42618129
CC(C)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1 42618130
N[C@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCC1CCCCC1 42618131
CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(=O)(=O)Cc1ccccc1)C1CCCCC1 42618132
Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1 11485656
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1 16007391
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1 3025986
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC 176870
CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1 10113978
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=O)c1c(F)cccc1F 5330790
OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2F)cc1 11712649
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1 24202429
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 451705
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C 5329102
CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1 5494449
CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O 9886808
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl 156414
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1 10138259
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1 216239
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12 11667893
