,MTOR,LRRK2,ROS1,CIT,TRPM6,MYLK,MRCKA,GCN2(KinDom2S808G),PIK3C2B,ALK,MYO3A,MAP3K4,MAST1,DMPK2,MAP3K1,PIK3C2G,DAPK1,MST1R,MET,INSR,ASK1,FLT4,TNIK,ROCK1,ERBB3,FLT1,YSK4,STK36,GAK,INSRR,QSK,NEK1,SLK,TAOK2,HIPK3,TYK2(JH1domain-cata,ABL1(E255K),BIKE,TIE2,JAK2(JH1domain-cata,LATS1,PIK3CG,PDGFRA,FAK,PIK3CB,PIK3CA,ULK1,BMPR2,TNK2,CDKL5,EPHB6,EPHA5,PYK2,PRP4,MERTK,FLT3,PKN2,EPHA3,NEK9,ERN1,KIT,PLK4,LOK,LZK,MLK2,PKN1,RIPK5,CASK,SIK2,DDR1,PRKD1,MAP4K3,TYRO3,MUSK,TTK,DDR2,TRKC,TNNI3K,HPK1,FER,FGFR1,MLCK,ERK5,PIK4CB,RPS6KA5(KinDom.1-N-,ZAK,MARK1,TRKA,RIPK4,BRSK1,TLK2,BRAF,DCAMKL2,ANKK1,SNRK,DYRK1A,PRKG2,IKK-beta,RSK4(KinDom.1-N-ter,PRKCE,TBK1,ERK3,PAK7,HUNK,IRAK1,NEK5,SRPK2,PLK2,PRKCD,BMX,PRKG1,RIPK1,PIP5K1C,CAMK2B,TNK1,ARK5,MELK,DCAMKL3,ADCK3,LIMK1,WEE1,NEK11,CLK3,SYK,ICK,EIF2AK1,MAP3K3,PKNB(Mtuberculosis),ZAP70,HIPK4,TAK1,PLK1,DYRK2,BLK,IRAK3,PRKCI,CDKL3,CAMKK2,GRK4,RIOK1,TGFBR2,AMPK-alpha1,PAK3,PDPK1,RIOK2,STK39,ERK8,CHEK2,CDC2L1,RIPK2,STK35,BMPR1A,NLK,PFCDPK1(Pfalciparum,PCTK2,RIOK3,STK33,ACVR2A,PRKR,VRK2,CTK,NEK3,CDK11,PKMYT1,SGK3,MST2,YANK3,BTK,GSK3A,AKT2,TRKB,CAMK1G,CHEK1,CAMK4,MAPKAPK5,ULK3,MKNK1,JNK3,IRAK4,RET,NEK4,MEK5,CSNK1G3,NEK2,MST3,NIM1,LKB1,SBK1,PIP5K2C,MKK7,DRAK1,PHKG2,PIM1,AURKA,MAPKAPK2,MEK2,CSNK2A1,MLK1,CDK9,TSSK1B,SgK110,MEK3,CDK7,CDC2L5,NEK6,STK16
5494449,5.0,5.0,6.214670164989233,5.0,5.0,5.328788659588897,5.0,5.721246399047171,5.0,5.316788521387013,5.0,5.6020599913279625,5.0,5.0,5.0,5.0,5.001091201350612,5.886056647693163,6.312127153052099,6.165713865407721,5.0,5.710108201691595,5.774374522675621,5.0,5.0099161100853955,7.0,7.292429823902063,5.0,5.494850021680094,6.537602002101044,5.0,5.0,7.086186147616283,6.665216175880936,5.0,,7.252534171723802,6.862344322729094,6.457711861032834,,5.151968715781411,5.0,6.152259161754901,5.0,5.0,5.0,5.0,5.1487416512809245,5.356547323513812,5.1842806562192605,6.091362789234984,5.374545942523746,5.585026652029182,5.6020599913279625,6.223665891943903,7.745532908449614,5.301029995663981,5.91729513337604,5.0,5.251811972993799,6.256271743154457,8.036212172654444,6.920818753952375,6.732986946971932,5.9561092910952285,5.823908740944319,5.0,5.0,5.685805534974844,7.552841968657781,5.0,6.809261954862485,5.0,6.522878745280337,5.091514981121351,6.638272163982407,6.698970004336019,5.0,6.363847077798956,5.2537594949355615,5.959623530954943,7.595220142682367,5.027915181215627,5.0,,5.552841968657781,5.518884948898174,7.42021640338319,6.522878745280337,5.037860356969059,5.198970004336019,5.0,5.0,5.251811972993799,5.0,5.0,5.0,5.0,5.0,5.091908043466404,5.947415286000334,5.0,5.287081956758761,5.008773924307505,5.0,5.376750709602099,6.62448866439948,5.0,5.0,5.667518897725325,5.0,7.698970004336019,5.9430283238465815,5.0,7.080921907623926,6.487347067367615,6.619788758288394,5.443697499232713,5.0,5.473955092350721,5.4358003656410965,5.0,5.0,5.7447274948966935,5.0,5.0,5.839926856944473,5.657577319177793,5.0,5.0,5.638272163982407,5.0,5.0,5.970666663587153,5.0,5.0,6.882867937810605,5.168621084159213,5.465980002890679,6.443697499232713,5.0,6.2072696352457495,5.360719509321144,5.0,6.6020599913279625,5.0,5.0,5.0,5.780657163532556,5.0,5.0,5.296308470423036,5.0,,5.378016827395241,6.221848749616356,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.495699914119041,5.0,5.356547323513812,5.0,5.0,6.619788758288394,5.2172641744381245,5.060480747381382,5.0,5.0,6.508638306165727,5.1419983281826,5.138210492164445,5.431798275933005,7.77235670428414,5.0,6.585026652029182,5.0,5.0,5.406129405835617,5.0,5.886056647693163,5.0,5.926935982160881,5.195008884009727,5.045757490560675,5.507062321345803,5.0,8.246787707929647,5.42021640338319,5.721848749616356,5.0,6.4089353929735005,5.0,5.0,6.275724130399211,5.0,5.0,5.0,5.030240373690691,6.214670164989233
9926791,5.0,6.0728469790994595,5.0,5.0,5.0,5.0,5.306939584650792,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.352326425833191,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.058914500135081,5.074370825640463,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.920818753952375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.769551078621726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.159379381312206,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0869625986495866,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.698970004336019,5.0,5.0,5.0,5.0,5.256142047872684,6.920818753952375,5.809894379144197,5.0,7.920818753952375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.698970004336019,5.0,5.0,5.0,5.0,5.0,5.286981185395025,5.0,5.0,5.0,5.0,5.122177181473472,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.572232923765483,5.0,5.0,5.0,5.1938200260161125,5.3979400086720375,5.0,5.0,5.120371515030528,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16722836,5.0,6.030240373690691,6.221848749616356,6.853871964321762,5.0,6.585026652029182,5.333333333333333,7.0,5.0,5.693873046951781,5.0,5.3872161432802645,5.0,5.0,5.0,5.0,7.900272064905537,5.0,5.14237613259984,5.86407919673175,5.0,5.49148333035061,5.0168699977850295,5.667679012221937,5.404652782162704,5.366531544420414,7.721246399047171,6.060480747381382,8.958607314841775,5.795880017344075,5.721246399047171,5.468521082957745,6.167491087293763,5.908829818153181,5.983852732149866,,6.732133682094778,7.475390988664909,5.938074179516457,,5.08337050486128,5.1249387366083,6.457711861032834,7.376750709602099,5.0,5.04089353929735,6.835504572275285,5.537602002101044,7.1938200260161125,5.045559046626515,5.76414327463402,5.25273445213395,6.657577319177793,6.4089353929735005,6.441033082480179,7.901169895022153,5.0,5.579936704985091,6.823908740944319,5.920818753952375,6.606655402020552,7.017728766960432,5.537602002101044,5.714903719452137,5.334894607714236,5.958607314841775,5.769551078621726,5.552841968657781,7.208854658640503,5.721246399047171,5.00590958898681,5.372363747448347,5.0,6.096910013008056,6.346787486224656,6.022276394711152,5.0655015487564325,5.7447274948966935,5.781918676479622,6.117165722620493,6.228519604402001,5.268053505507046,5.363409344076355,5.769551078621726,,6.187086643357144,6.049911819291391,6.075720713938118,5.008773924307505,5.0,5.792513326014591,5.01343032525119,6.3908635732142764,5.366531544420414,6.638272163982407,5.011138197355576,5.795880017344075,6.26230970342832,5.698970004336019,5.030504993707117,6.739954835943578,5.4604093769761874,5.500728688866103,5.0,6.657577319177793,6.2441251443275085,6.855143698655266,5.707834387816234,5.0,5.763632853717045,5.1050541008457975,5.275724130399211,6.090228032229065,6.046781015277247,6.443697499232713,7.389162501464615,5.585026652029182,7.886056647693163,5.83889035263304,5.541365025596651,5.815392071294928,5.920818753952375,5.484825539911597,5.568636235841013,5.360623199523586,6.0,6.061314327065113,7.0,5.42021640338319,6.657577319177793,5.508638306165727,6.552841968657781,5.0,6.534981774644758,6.920818753952375,5.0,5.4430283238465815,5.5713337517843655,5.7848592435503035,7.0,5.958607314841775,5.473845450176338,5.243495685260695,5.0,5.585026652029182,5.3979400086720375,5.663485141736857,5.0,5.0,5.214670164989233,5.0,5.667473139968692,5.0,,5.6367469396884164,7.040958607678906,6.657577319177793,5.0,5.958607314841775,5.0,5.769551078621726,6.1938200260161125,5.0,5.0,5.6020599913279625,5.0,5.0,6.070581074285707,5.0,5.0,5.508638306165727,5.8759907357808645,5.42021640338319,5.0,5.0,6.537602002101044,5.778446771631367,6.2259463536633985,5.920818753952375,6.987555505259939,5.795880017344075,6.443697499232713,5.0,5.769551078621726,5.08920208005901,5.356547323513812,6.508638306165727,6.102372908709558,6.09154808031217,5.0014549351341495,6.214670164989233,6.1386830387330935,5.0,6.040761066378341,5.0,5.400534065033895,6.47851546330341,5.494850021680094,5.055517327849831,5.886056647693163,5.537602002101044,5.455931955649724,6.920818753952375,5.0,6.858349385648225,8.18045606445813
10427712,6.2076083105017466,5.0,5.0,5.0,8.102372908709558,5.0,5.0,5.0,8.136677139879543,5.0,5.0,5.0,5.0,5.0,5.0,8.494850021680094,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.629075299588226,5.0,5.3979400086720375,5.0,5.853871964321762,5.0,5.0,5.42021640338319,5.0,5.646182506970935,5.0,,5.096508831919256,6.127150386698747,5.0,,5.272878745280337,8.275724130399212,5.0,5.0,6.849485002168009,6.933147297606513,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.348585830186892,5.0,5.0,5.0,5.113509274827518,5.0,5.0,5.853871964321762,5.0,5.0,5.0,5.0,5.0,6.366531544420414,,5.0,5.0,5.0,7.013228265733755,6.02874794691596,5.0,5.4589169032006994,5.0,5.0,5.0,6.155301168589359,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.105171235937089,5.0,5.0,5.0,5.0,5.0,6.12668290053121,5.0,5.0,5.0,5.0,5.0,6.440372055361031,5.0,5.0,5.0,6.563800451929066,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.638272163982407,5.0,5.251811972993799,5.094620243914213,5.0,5.0,5.0,5.0,5.069202770167249,5.236572006437063,5.0,5.0,5.0,5.0,5.823908740944319,5.301029995663981,5.0,5.0,5.0,6.301029995663981,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.099092415709282,5.0,5.0,5.0,5.0,5.0,5.647634051187703,5.0,5.0,5.0,5.0,5.0,5.6918147638543655,5.132646669557346,5.0,5.0,5.0,5.0,5.0,5.0,5.68837535480105,5.0,5.0,5.0,5.0,5.180456064458132,5.0,5.0,5.0,6.267606240177032
16038120,5.0,8.959686756539096,9.309803919971486,5.0,5.0,5.828788659588897,5.332179822630164,5.958607314841775,5.0,8.990441854776464,7.132720089210262,5.698970004336019,5.481486060122113,5.022276394711152,5.366531544420414,5.0,5.652881803184198,6.214670164989233,6.902699533178176,8.594212497064703,5.613879169301583,6.398211612511014,6.138511026602747,7.158927461813084,6.781093817945975,6.259637310505756,5.552841968657781,5.853871964321762,8.275724130399212,8.207608310501746,5.886056647693163,5.0,7.67778070526608,7.029791865036933,5.291415185430123,,7.040396059224608,6.024574270555727,7.580575454631372,,6.021992337907742,5.0,6.449814727441218,8.958607314841775,5.0,5.0,8.912824701260309,5.4089353929735005,8.698970004336019,5.265293339114692,6.215233145884881,5.986075730474103,8.958607314841775,5.119186407719209,7.821032576499773,8.05878553706058,6.167491087293763,6.245606032902232,6.096910013008056,6.7447274948966935,6.953559590637034,9.031517051446064,7.086186147616283,7.310437926964803,6.167679012221937,6.468521082957745,7.244125144327507,6.036212172654444,7.796729909783022,6.853871964321762,6.979515840304269,6.954166521202158,5.142667503568732,6.585026652029182,7.301029995663981,5.3872161432802645,5.0,5.698970004336019,6.7875591816844665,8.586315363473087,6.966332919379509,5.0,5.8680281753875265,6.107905397309519,,5.0,7.676705784396073,6.337242168318426,5.494850021680094,6.614942352606449,5.0,5.0,8.05284196865778,5.026872146400302,6.522878745280337,5.44219474416285,6.619788758288394,5.0,5.568636235841013,5.507626248426779,6.143254728453028,5.0,5.854612450986415,6.455931955649724,7.346787486224656,5.0,5.285453588241819,6.299299729609228,5.455931955649724,6.622653663830157,5.597064925702444,5.0,5.006614132866877,6.020512716247926,8.744727494896694,8.403437700822769,7.00436480540245,7.853871964321762,6.402881625638085,5.63907154322785,5.261439372640169,5.0,7.160848230419128,5.886056647693163,5.198970004336019,5.0,6.726728668260934,5.920818753952375,5.795880017344075,6.455931955649724,6.795880017344075,7.698970004336019,5.0,6.92515536689447,6.795880017344075,5.0,5.0,7.629818655252878,6.095615199387567,5.0,6.6020599913279625,7.439220077906249,6.320420217298417,5.0,5.0,7.0713337517843655,5.98239816956497,7.142667503568732,5.0709991640913,5.017728766960431,6.585026652029182,7.392722327352817,5.0,,5.604221531876246,5.455931955649724,8.494850021680094,5.512054431799104,5.0,5.0,5.552841968657781,5.055517327849831,5.0,5.0,5.0,6.49506218314392,7.588494238829104,7.638272163982407,5.0,5.0,6.886056647693163,6.03991940803484,7.356547323513813,7.522878745280337,5.0,7.958607314841775,6.178273661756906,6.387379832425332,7.113509274827518,6.863117855885054,5.0,6.698970004336019,5.040570950909315,5.7447274948966935,5.6478470336102085,5.585026652029182,5.0,7.67778070526608,5.3191360819912035,5.840959581760113,5.537602002101044,7.8278038631574445,5.0,7.220647374860081,5.0,6.230148380526087,5.008864383480216,6.3872161432802645,5.0,7.602059991327962,7.267606240177032,6.769551078621726,6.721246399047171,5.0,5.762164405837785,6.096910013008056
3025986,5.0,5.0,5.0,5.4089353929735005,5.0,5.309894379144197,5.0,5.0,5.0,5.0,5.0,5.0,5.2076083105017466,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.00436480540245,5.0,6.585026652029182,5.7447274948966935,5.0,5.0,5.0,5.0,5.946130817697202,5.76414327463402,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.27642098432889,5.0,5.0,6.633439786296916,5.0,5.0,5.0,5.0,5.0,5.097880582427918,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.3979400086720375,5.0,5.0,5.818230961178059,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.889162501464615,5.197847773892858,5.0,,5.0,5.0,5.0,5.0,5.1259059864969,5.0,5.560645555012413,5.8979400086720375,5.0,5.0,6.583745543646882,5.0,5.0,5.0,5.0,5.0,5.844123069472123,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.384775539310863,5.251811972993799,5.795880017344075,5.268801001050522,5.0,5.0,5.0,5.860683367782524,5.0,6.231090452463363,5.0,5.0,5.0,5.0,5.0,5.853871964321762,5.0,5.769551078621726,5.0,5.537602002101044,5.0,6.620544053801012,5.0,5.0,5.0,5.619788758288394,5.043093073808142,5.151977318549908,5.0,5.823908740944319,5.0,7.128559425166762,5.0,6.622170899048665,5.0,5.0,5.0,5.0,,7.136652962403934,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.971547574331764,5.0,5.0,5.0,5.0,5.0,7.492320122295393,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.393373973901802,5.057286997089464,5.0,5.0,5.0,5.0,5.395286269943979,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.356547323513812,5.878729285850808,5.0,5.143932758644335,5.0,5.0,5.0,5.0,7.119186407719209,5.0,5.0,5.0,7.508638306165727,7.638272163982407,5.0,5.0
24779724,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.072122646545653,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1938200260161125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.023426054147888,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.926316446103106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.274499277162318,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.240743030061056,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
176155,5.0,5.0,5.0,6.376750709602099,5.0,5.0,5.258748182114253,5.0,5.0,5.0,5.0,5.0,5.0,6.3979400086720375,5.0,5.0,5.0,5.0,5.034124302903186,5.0,5.0,5.0,5.5059948078497625,5.0,5.692276808278167,5.0,5.0,5.886056647693163,7.721246399047171,5.0,5.4089353929735005,5.0,5.431798275933005,5.0,5.0,,5.10072068351493,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.169546102055242,5.153469792325396,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.6020599913279625,5.301029995663981,5.0,5.455931955649724,5.0,5.0,5.0,5.0,5.84595345232302,5.0,,5.356547323513812,5.0,5.0,5.0,5.0,5.0,6.144413235329213,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.086696871556164,5.0,5.0,5.292513326014591,5.0,5.0,5.0,5.0,5.0,5.2543191530828635,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.12022217020391,5.0,5.0,5.0,5.0,5.0,5.0,5.7447274948966935,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.619788758288394,5.0,5.192184409447229,7.602059991327962,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.521279117653081,5.0,5.384775539310863,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.531126164782245,5.0,5.0,5.0,5.853871964321762,6.046612584451862,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.008864383480216,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
25127112,5.0,6.79167974633086,5.0,5.0,5.0,5.721848749616356,5.151977318549908,5.0,5.0,6.090228032229065,5.0,5.0,6.2839966563652006,5.0,5.376750709602099,5.0,6.665609429576824,5.0,5.0,5.0,5.319535771613925,5.0,5.0,7.252922702990778,5.0,5.0,6.568636235841013,5.0,7.00436480540245,5.0,5.886056647693163,5.0,5.0,6.207947647405582,5.947212502634916,,5.20451734471645,6.799299729609228,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.622062572163754,6.031517051446065,5.585026652029182,5.0,5.169546102055242,5.0,5.0,5.0,5.0,5.0,5.0,5.053667541247308,5.0,5.6020599913279625,5.06111783915264,6.698970004336019,5.0,5.0,5.0,5.0,5.0,5.823908740944319,5.0,5.0,5.0,5.0,5.0,5.0,6.318758762624412,5.0,6.481486060122113,5.0,5.349485002168009,5.0,5.0,5.0,5.0,5.468521082957745,,5.0,5.295114016114533,5.823908740944319,5.6777807052660805,5.0,5.0,5.344776009593297,6.643338747506486,6.4089353929735005,5.0,5.520479303839453,6.161150909262744,5.3191360819912035,5.0,5.425241376799737,5.84518491628705,5.0,5.739846222379427,5.0,6.537602002101044,5.0,5.386422255129397,5.986325196112622,5.0,5.0,5.0,5.0,5.0,6.972909491261207,5.0,5.747425010840047,5.657577319177793,6.585026652029182,5.0,5.0,5.0,5.0,5.5266983117350374,5.0,5.0,5.0,7.105562442112291,5.376750709602099,5.0,5.0,6.136677139879544,6.886056647693163,5.431798275933005,5.0,5.0,5.0,5.0,5.0,5.872984515015269,5.6020599913279625,5.0,5.0,5.0,5.0,5.920818753952375,5.644941317444092,5.0,5.0,5.0,5.0,5.0,5.124121249149449,5.0,,5.0,5.698970004336019,5.0,5.0,5.0,5.3979400086720375,5.0,5.958607314841775,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.443697499232713,6.3020994050648165,5.0,5.0,5.0,5.619788758288394,5.849485002168009,5.079689690656103,5.0,6.404353830455025,5.0,5.0,5.106389642128099,5.0,5.236432585570715,5.0,5.0,5.886056647693163,5.0,5.2482424982988976,5.2076083105017466,5.622062572163754,5.0,5.0201602491271275,5.0,5.559593203859604,5.429118384862106,5.0,5.0,5.0,5.236572006437063,6.327902142064283,5.481486060122113,5.0,5.154901959985743,6.309803919971486
11984591,5.0,7.506166867536863,7.5376020021010435,6.356547323513812,5.0,5.639300812239248,5.0,8.481486060122112,5.0,6.358349385648225,5.0,6.075720713938118,5.0,5.0,5.0,5.0,7.597378610338778,6.327902142064283,6.436766846786465,5.922331981267469,5.0,7.719449308175472,5.295352215897721,6.240479980675827,6.135741737525129,7.795880017344075,7.173925197299173,6.638272163982407,6.6020599913279625,5.337242168318426,5.0,6.769551078621726,7.481486060122113,5.946955371435341,5.633264977306929,,6.260100127320119,6.054231271163718,6.813912356942468,,5.106203038768085,5.0,7.851667404869234,6.6020599913279625,5.18837535480105,5.0,7.7875591816844665,5.0,7.154901959985743,5.2259269017553605,5.972524566379742,6.5267897353616044,7.5376020021010435,5.0,6.927868613119005,9.054739994642857,5.585026652029182,6.673335852617501,7.795880017344075,5.795880017344075,7.973663173248629,8.3767507096021,7.154901959985743,5.0,8.189411859112482,6.180456064458132,5.0,5.0,7.1918147638543655,8.031517051446064,5.136311797657833,5.309894379144197,5.721246399047171,7.0,5.958607314841775,7.366531544420414,6.2441251443275085,6.508638306165727,6.0138985808104675,6.792513326014591,7.074978717867211,5.0,5.193525151543791,6.031517051446065,,5.0,6.473333649225262,6.769551078621726,6.657577319177793,5.0,6.365010161677338,6.3719086252032335,5.0,6.481486060122113,5.0,5.792513326014591,5.443697499232713,7.03478020261665,5.0,5.0,7.762164405837785,5.0,6.895839327462968,5.0,8.013228265733755,7.886056647693163,5.875695999009964,7.880475453429904,5.3872161432802645,6.448104871308642,5.628569643379604,5.0,6.303651523370167,5.629424558194139,7.602059991327962,7.156012689982722,5.0,6.221848749616356,6.576213670428944,6.168392591352074,5.538741069877695,6.769551078621726,5.970410667394083,7.721246399047171,5.0,5.0,6.92539044367231,7.468521082957745,7.67778070526608,5.552841968657781,7.309803919971486,6.080921907623926,6.327902142064283,7.232324129661131,7.958607314841775,5.0,5.114573994178928,5.0,6.035412745980686,6.468521082957745,6.481486060122113,6.323908740944319,6.4048995480832245,6.920818753952375,5.468521082957745,5.2543191530828635,5.298455006504028,5.0,5.0,6.013228265733755,5.853871964321762,5.50084337217735,5.0,,5.296297212024422,6.6777807052660805,6.013228265733755,5.0,6.7447274948966935,5.0,5.0,6.769551078621726,5.0,5.0,5.0,5.261439372640169,5.212757387994135,6.721246399047171,6.261439372640169,5.0,6.045757490560675,6.558161445545617,5.6020599913279625,5.0,5.0,8.148741651280925,6.762164405837785,7.147213053588494,6.853871964321762,8.485161977976013,5.7447274948966935,7.387216143280264,5.0,6.585026652029182,5.012070724218148,6.180456064458132,5.468521082957745,7.031517051446065,6.420818753952375,6.00590958898681,7.494850021680094,5.51343607320015,5.0,7.047234491822038,5.0,6.315763580779819,7.523845995168937,8.366531544420413,5.0,6.0,6.721246399047171,7.0,5.113509274827518,5.0,8.079633382694096,8.769551078621726
17755052,6.698970004336019,5.0,5.0,5.0,5.0,5.55395269865476,5.0,5.0,6.886056647693163,5.0,5.0,5.0,5.0,5.0,5.0,6.522878745280337,5.285666875892183,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.3979400086720375,5.0,5.568636235841013,5.0,5.0,5.0,5.0,5.0,6.154817573607777,,5.0,5.020479303839453,5.0,,5.0,7.318758762624412,5.0,5.0,8.048455006504028,8.667683973477981,5.0,5.0,5.0,5.0,5.265293339114692,5.0,5.0,5.0,5.0,5.593551249444616,5.0,5.0,5.0,5.0,5.0,5.585026652029182,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.366531544420414,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.210108201691595,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2441251443275085,5.0,5.0,5.0,5.0,5.0,5.751091201350612,5.0,5.015758525723033,5.0,5.0,5.0,5.0,5.301029995663981,5.0,5.0,5.119186407719209,5.0,5.769551078621726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.173925197299173,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.25916989663204,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.165131076452682,5.0,5.0,5.0,5.0,5.0,5.705112052208703,5.0,5.0,5.0,5.0,5.263091072557821,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.309894379144197,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.958607314841775
