Name	SMILES	ClusterNumber
124081275	NC(=O)c1ccc(-n2cccc2Cc2ccccc2O)cc1N[C@H]1CC[C@H](O)CC1	106
4736	CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C	107
1893668	CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21	108
118022242	COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CC1CCS(=O)(=O)CC1	109
155538499	COc1ccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)cc1	110
155518448	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)cc2)[C@H]1O	111
155542403	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2cccc(Cl)c2)[C@H]1O	112
155546825	COc1cccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)c1	113
155549274	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(F)c(F)c2)[C@H]1O	114
155554894	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccccc2)[C@H]1O	115
155538998	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2cccc(C)c2)[C@H]1O	116
155512458	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)c(C)c2)[C@H]1O	117
155520592	COc1ccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)cc1	118
155554696	COc1cccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)c1	119
619002	O/N=C1\c2ccccc2-c2nc3ccccc3nc21	120
24866313	O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1	121
127040636	C[C@@](O)(c1cccc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F	122
72550209	C[C@](O)(c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F	123
56658305	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OCCCN1CCOCC1	124
83887	N[C@H](CC(=O)O)C(=O)O	125
26070	N[C@H]1C[C@@H]1c1ccccc1	126
4118151	NCc1cccc(-c2cccc(C(=O)N[C@@H]3CCCc4ccccc43)c2)c1	127
5284566	CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2	128
46927949	Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1	129
44629717	CC(C)C[C@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	130
70680601	COc1cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COc2cc(F)cc(-c3ccc(C(=O)O)cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)O)cn1	131
71719647	CO[C@@H]1[C@@H](OC(N)=O)[C@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C	132
25177374	N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1	133
25147644	O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1	134
49783449	O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Br)cc1	135
49783448	O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1	136
44450240	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@H](O)CC[C@]4(C)C3C(=C)C[C@@]21CC	137
5879	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O	138
9849682	CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21	139
44447073	CN1C[C@H](C(=O)N2CCN(c3ccc4nonc4c3)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21	140
44441680	COc1cccc2c1C[C@@H]1C[C@H](C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)CN(C)[C@H]1C2	141
448813	O=C(NC[C@@H](NS(=O)(=O)c1cccnc1)C(=O)O)c1cc2cc(CCC3CCNCC3)sc2s1	142
50905588	COc1ccc(C[C@@H](C)NC[C@H]2Oc3ccccc3O[C@H]2C)cc1S(N)(=O)=O	143
46890590	Cc1cc(OCCCN2CC3CCCNC3C2)ccc1-c1nc2ccc(F)c(C)c2[nH]1	144
17756101	COc1ccc2c(c1)CCN(C)CCCc1ccccc1C2	145
23729667	O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@@H]2CCCNC2)ccc1Cl	146
16116085	C[N+]1(C)CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1	147
71183	C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21	148
11555166	CNc1cccc(NC(=O)C[C@H]2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1	149
9807403	CS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	150
10940813	CN(C)S(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	151
11038500	CCOC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	152
10972666	O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1	153
9915372	NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	154
10950925	NC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1	155
11103197	O=C1CC[C@@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1	156
11140463	C[C@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1	157
9829083	COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1)C(C)=O	158
10357464	CC1=C(C(C)C)/C(=C/C(C)=C\C=C\C(C)=C\C(=O)O)CCC1	159
9972949	CCC1=C(C(C)C)/C(=C/C(C)=C\C=C\C(C)=C\C(=O)O)CCC1	160
10754676	CC1=C(C)/C(=C/C(C)=C\C=C\C(C)=C\C(=O)O)CCC1	161
11097588	Cc1ccc([C@H](OCCN(C)C)c2ccccc2)cc1	162
44306888	CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC(Cc1cccc(NC(=O)Nc2ccccc2C)c1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccc(C)cc1)C(N)=O	163
44264518	CSCC[C@H]1NC(=O)[C@H](CC(C)C)N2C=CC(NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CCC(N)=O)NC1=O)C2=O	164
14201539	O[C@H](COc1ccc2ccccc2c1)[C@H]1CCCCN1	165
14201557	CN1CCCC[C@@H]1[C@H](O)COc1ccccc1	166
21595418	O[C@H](COc1cccc2ccccc12)[C@@H]1CCCCN1	167
21595422	O[C@H](COCc1ccccc1)[C@@H]1CCCCN1	168
13621712	COc1ccc(CCNC[C@H](O)COc2ccc(-c3nc(C(C)(C)C)c[nH]3)cc2)cc1OC	169
135079	COc1ccc(CCNCC(O)COc2ccc(-c3nc(-c4cccs4)c[nH]3)cc2)cc1OC	170
13157364	O[C@@H](CNC1CC1)COc1ccc(-c2ncc(C(F)(F)F)[nH]2)cc1	171
33624	CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1	172
71452805	CC1(C)C2CC[C@H](Cc3cccc4ccc(=O)oc34)C1C2	173
44374516	O=C(O)CC/C=C\CO[C@H]1[C@@H](OCc2ccc(-c3cccc(CO)c3)cc2)CC[C@@H]1N1CCCCCC1	174
14371756	O=C(O)CC/C=C\CO[C@@H]1[C@@H](N2CCCCCC2)CC[C@H]1OCc1ccc(-c2ccccc2CO)cc1	175
44374579	CS(=O)(=O)Nc1ccccc1-c1ccc(CO[C@H]2CC[C@H](N3CCCCCC3)[C@H]2OC/C=C\CCC(=O)O)cc1	176
44374561	O=C(O)CC/C=C\CO[C@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)CC[C@@H]1N1CCCCCC1	177
91928427	CCCCCCCN(CCc1ccc(O[C@H](C)C(=O)[O-])cc1)c1nc2ccccc2o1	178
44472888	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSSCc2cccc([N+](=O)[O-])c2)[C@@H](O)[C@H]1O	179
468595	CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O	180
13305910	COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1	181
71449446	N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1Cl	182
60155999	N#Cc1cccc(-c2cnc3[nH]cc(-c4cccc(N)c4)c3c2)c1	183
5282944	CCCCC/C=C\C=C\C(O)CCCCCCCC(=O)O	184
11442669	C[N@+]1(CC2CC2)C2CCC1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2	185
3002977	Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1	186
11522330	CCCc1cn([C@@H]2[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]2O)nn1	187
11517290	CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(C(=O)NCCN3CCOCC3)nn2)[C@H]1O	188
11588587	CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(C(=O)NCCCO)nn2)[C@H]1O	189
11581280	CCCCNC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]2O)nn1	190
11716704	CNC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]2O)nn1	191
11652651	COC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]2O)nn1	192
11493782	CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(-c3ccccc3)nn2)[C@H]1O	193
11588522	CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(C3(O)CCCCC3)nn2)[C@H]1O	194
129029965	C[C@H](Nc1cccc(F)c1)c1cc(C(=O)NCCO)cc2ncc(N3CCOCC3)nc12	195
12900879	COC[C@H]1O[C@H](OC)[C@H](OC)[C@@H](OC)[C@H]1OC	196
23063810	O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1	197
137631641	Cc1nnc2n1[C@H]1CCN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3ccccc3)C[C@H]1CC2	198
131953886	O=C(c1cnn2cc(Br)ccc12)N1CCN(C(=O)c2ccc(Br)cc2)[C@H](c2ccc(Cl)cc2)C1	199
445639	CCCCCCCC/C=C\CCCCCCCC(=O)O	200
1249835	CCOc1ccc(/C=C2/SC(=O)N(CCN)C2=O)cc1	201
44453554	Cc1ccc(C[n+]2csc([C@H](O)CO)c2C)c(N)n1	202
72793898	Cc1ccc(-c2ncc(OC[C@@H]3CCNC3)cc2-c2ccc(C#N)cc2)cc1	203
137648992	Cn1ncc2cc([C@@H]3CN(C(=O)[C@H]4CC[C@H](N)CC4)C[C@H]3c3ccc(C#N)cc3)ccc21	204
137647202	Cc1ccc([C@@H]2CN(C(=O)C[C@H]3CC[C@H](N)CC3)C[C@H]2c2ccc(C#N)cc2)cc1	205
11674376	NC(Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O	206
44387851	CSC1OC(CO)C(O)C(n2cc(C(=O)NCc3ccccc3)nn2)C1O	207
5359476	O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	208
68109333	O[C@H]1CC[C@H](Oc2ccc(-c3ccn4c(CC(F)(F)F)nnc4c3Cl)cc2Cl)CC1	209
66786493	O[C@H]1CC[C@H](Nc2ccc(-c3ccn4c(CC5CC5)nnc4c3C(F)(F)F)cc2Cl)CC1	210
10952498	COc1ccc(Cn2ccc(C)c(NC(=O)[C@@H](Cc3ccc(C(C)(C)C(=O)O)cc3)NC(=O)C(C)(C)c3ccc4ccccc4c3)c2=O)cc1	211
11268547	C[C@@H]1C[C@@H]2O[C@@H]2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1	212
91898854	O=C(c1ccc(-c2cccc([C@H](O)c3ccc(Cl)c(Cl)c3)c2)cc1)[PH](O)(O)O	213
6852376	Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2	214
137655036	Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)cc1	215
137659602	Cc1cc(COc2cc(C(=O)N3CC[C@@H](N)C3)nn2-c2ccc(C#N)cc2)on1	216
137660056	N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OC[C@H]2CCC(=O)N2)cc1	217
137632175	Cc1cc(COc2cc(C(=O)N3C[C@@H]4CCCN[C@@H]4C3)nn2-c2ccc(C#N)cc2)on1	218
137643923	Cc1cc(COc2cc(C(=O)N3CCC[C@H](N)C3)nn2-c2ccc(C#N)cc2)on1	219
